user_id,cluster,segment,total_orders,avg_order_size,reorder_rate,avg_days_between_orders,unique_departments,product_diversity,avg_cart_position
190260,1,Loyal Regulars,30,14.73,0.7443,11.79,12,0.2557,9.43
171781,1,Loyal Regulars,56,11.5,0.8183,6.49,14,0.1817,7.04
64868,1,Loyal Regulars,44,6.02,0.7396,4.95,14,0.2604,4.28
153854,0,Occasional Buyers,7,2.14,0.0,10.17,5,1.0,1.87
29669,0,Occasional Buyers,19,7.68,0.3425,13.39,16,0.6575,5.25
23684,1,Loyal Regulars,14,14.21,0.4121,19.62,14,0.5879,9.33
13241,1,Loyal Regulars,50,9.56,0.4979,7.27,16,0.5021,6.46
134456,0,Occasional Buyers,9,6.11,0.1818,25.5,11,0.8182,5.18
57130,1,Loyal Regulars,99,7.03,0.7615,2.86,18,0.2385,4.98
51899,0,Occasional Buyers,7,8.71,0.5082,14.83,9,0.4918,5.49
159782,0,Occasional Buyers,6,7.17,0.2558,10.4,9,0.7442,4.67
55683,0,Occasional Buyers,5,16.2,0.2469,24.0,10,0.7531,9.84
171884,1,Loyal Regulars,19,11.0,0.3828,11.22,15,0.6172,6.87
110570,1,Loyal Regulars,22,8.5,0.5241,13.19,12,0.4759,5.42
38213,0,Occasional Buyers,9,3.11,0.25,23.0,10,0.75,2.61
155288,0,Occasional Buyers,7,8.86,0.1935,11.83,10,0.8065,5.85
158011,1,Loyal Regulars,24,12.54,0.515,14.04,14,0.485,8.19
28168,1,Loyal Regulars,18,14.11,0.6693,15.71,11,0.3307,9.32
10883,0,Occasional Buyers,7,15.86,0.3423,26.33,10,0.6577,8.96
22174,0,Occasional Buyers,19,6.84,0.3077,12.83,12,0.6923,5.08
161952,0,Occasional Buyers,4,7.75,0.2903,30.0,9,0.7097,4.61
196138,1,Loyal Regulars,27,17.67,0.7044,12.62,14,0.2956,10.38
53512,0,Occasional Buyers,7,9.57,0.1045,24.83,12,0.8955,5.96
99463,1,Loyal Regulars,14,10.93,0.4314,9.08,17,0.5686,7.33
131804,0,Occasional Buyers,4,2.25,0.1111,23.67,3,0.8889,2.22
162540,1,Loyal Regulars,11,34.64,0.6142,14.2,14,0.3858,18.61
85670,1,Loyal Regulars,20,6.25,0.544,15.16,12,0.456,4.22
20127,0,Occasional Buyers,8,3.12,0.68,17.14,5,0.32,2.24
22004,0,Occasional Buyers,5,8.8,0.3409,13.25,8,0.6591,5.18
60621,0,Occasional Buyers,14,7.07,0.2929,4.46,14,0.7071,4.31
810,0,Occasional Buyers,3,7.33,0.3636,14.0,9,0.6364,4.55
84131,0,Occasional Buyers,8,5.0,0.25,17.71,9,0.75,3.48
54281,1,Loyal Regulars,36,9.22,0.6717,10.17,13,0.3283,6.02
149884,0,Occasional Buyers,8,10.25,0.4634,19.71,12,0.5366,5.96
35475,1,Loyal Regulars,99,5.79,0.7487,3.4,16,0.2513,3.9
104225,0,Occasional Buyers,11,3.0,0.4242,23.0,8,0.5758,2.21
71731,1,Loyal Regulars,34,6.12,0.4135,6.33,13,0.5865,3.9
45224,0,Occasional Buyers,6,10.17,0.1311,10.6,11,0.8689,6.48
162889,1,Loyal Regulars,22,15.09,0.5663,13.9,14,0.4337,8.26
158954,0,Occasional Buyers,8,7.12,0.4211,14.43,9,0.5789,5.7
9448,0,Occasional Buyers,6,6.0,0.25,10.0,10,0.75,3.67
23073,0,Occasional Buyers,5,8.6,0.186,3.5,9,0.814,6.21
33397,1,Loyal Regulars,48,5.62,0.7519,7.4,12,0.2481,4.06
1037,1,Loyal Regulars,7,24.57,0.4884,19.5,13,0.5116,15.53
200894,1,Loyal Regulars,24,10.75,0.4845,12.04,13,0.5155,6.21
43611,0,Occasional Buyers,14,9.64,0.3185,18.31,16,0.6815,7.22
60154,0,Occasional Buyers,5,21.8,0.3761,25.25,13,0.6239,11.94
77926,1,Loyal Regulars,34,4.09,0.518,3.24,15,0.482,2.94
178417,0,Occasional Buyers,3,11.0,0.2121,18.5,10,0.7879,6.39
200782,0,Occasional Buyers,3,5.0,0.3333,21.0,6,0.6667,3.47
64330,0,Occasional Buyers,4,3.25,0.3846,21.33,4,0.6154,2.46
5255,0,Occasional Buyers,5,3.4,0.4706,13.25,6,0.5294,2.24
198745,1,Loyal Regulars,8,15.62,0.352,15.57,15,0.648,9.57
860,1,Loyal Regulars,19,9.68,0.5326,13.56,15,0.4674,5.98
133362,1,Loyal Regulars,18,1.78,0.8438,17.65,4,0.1562,1.5
68728,1,Loyal Regulars,48,7.17,0.718,6.23,16,0.282,5.36
125248,0,Occasional Buyers,16,3.06,0.3061,13.93,11,0.6939,2.51
112978,0,Occasional Buyers,7,6.86,0.25,10.0,12,0.75,4.83
179683,0,Occasional Buyers,8,3.25,0.0769,17.57,6,0.9231,3.38
22985,1,Loyal Regulars,11,20.09,0.448,6.5,17,0.552,11.18
126641,1,Loyal Regulars,14,15.64,0.516,17.23,12,0.484,8.77
28348,0,Occasional Buyers,6,2.5,0.4,12.4,5,0.6,1.87
130215,0,Occasional Buyers,3,2.67,0.25,25.5,5,0.75,2.38
188103,0,Occasional Buyers,3,6.0,0.0,3.5,9,1.0,3.89
179094,0,Occasional Buyers,4,13.5,0.0741,22.0,8,0.9259,7.7
72626,0,Occasional Buyers,4,10.5,0.5,9.67,9,0.5,5.9
147544,1,Loyal Regulars,11,1.36,0.8,5.3,2,0.2,1.27
51531,1,Loyal Regulars,19,19.58,0.6559,14.56,13,0.3441,11.08
20014,0,Occasional Buyers,33,4.36,0.3958,10.56,11,0.6042,3.05
74980,1,Loyal Regulars,4,14.25,0.4561,11.67,10,0.5439,8.63
20219,1,Loyal Regulars,27,10.22,0.5471,12.08,14,0.4529,6.63
163073,1,Loyal Regulars,10,30.6,0.683,12.33,14,0.317,17.51
146770,1,Loyal Regulars,53,34.13,0.8264,6.85,16,0.1736,19.18
4614,0,Occasional Buyers,17,5.65,0.4688,13.94,13,0.5312,4.11
175630,1,Loyal Regulars,11,14.36,0.5316,17.9,14,0.4684,8.87
202483,0,Occasional Buyers,12,5.58,0.5672,17.91,9,0.4328,3.48
120995,0,Occasional Buyers,4,5.25,0.381,24.0,6,0.619,3.19
133786,0,Occasional Buyers,4,2.5,0.4,27.33,3,0.6,2.0
128226,0,Occasional Buyers,6,4.83,0.4138,14.4,7,0.5862,3.38
204598,0,Occasional Buyers,3,7.67,0.087,23.0,8,0.913,5.3
52135,0,Occasional Buyers,4,6.25,0.44,22.0,6,0.56,4.8
185845,1,Loyal Regulars,13,22.69,0.4746,23.33,17,0.5254,14.17
69238,0,Occasional Buyers,11,4.09,0.4,16.6,10,0.6,3.04
165504,0,Occasional Buyers,5,10.2,0.098,8.75,10,0.902,6.02
84067,1,Loyal Regulars,21,11.33,0.3866,11.55,16,0.6134,7.0
102408,1,Loyal Regulars,11,4.09,0.6444,4.2,6,0.3556,3.42
99057,0,Occasional Buyers,10,9.7,0.4124,10.56,11,0.5876,5.69
105797,0,Occasional Buyers,4,7.5,0.3,8.0,10,0.7,4.3
191054,1,Loyal Regulars,38,18.05,0.6764,6.65,14,0.3236,10.56
30002,0,Occasional Buyers,3,18.0,0.2593,5.0,11,0.7407,10.07
116764,0,Occasional Buyers,3,3.0,0.1111,30.0,3,0.8889,2.78
10107,0,Occasional Buyers,4,16.75,0.4478,19.67,12,0.5522,9.15
37205,0,Occasional Buyers,3,9.33,0.2143,22.5,6,0.7857,5.54
35438,0,Occasional Buyers,5,3.6,0.4444,11.0,7,0.5556,2.33
183746,0,Occasional Buyers,9,3.67,0.0909,6.0,10,0.9091,2.67
89730,1,Loyal Regulars,30,8.53,0.6211,8.97,13,0.3789,5.16
88896,0,Occasional Buyers,8,4.62,0.3784,17.57,9,0.6216,3.59
20543,0,Occasional Buyers,11,5.36,0.2542,20.8,14,0.7458,4.63
148855,0,Occasional Buyers,4,1.0,0.5,10.33,2,0.5,1.0
184326,0,Occasional Buyers,22,6.18,0.3088,9.33,11,0.6912,6.68
60940,1,Loyal Regulars,14,8.71,0.6639,18.0,10,0.3361,5.39
52916,0,Occasional Buyers,4,6.0,0.1667,25.0,7,0.8333,4.46
199845,0,Occasional Buyers,7,14.71,0.3495,25.83,13,0.6505,9.17
25588,1,Loyal Regulars,11,22.91,0.504,11.9,16,0.496,13.36
273,0,Occasional Buyers,19,5.68,0.4352,14.5,13,0.5648,5.44
70612,1,Loyal Regulars,32,7.53,0.5768,10.77,16,0.4232,5.47
12820,0,Occasional Buyers,4,4.75,0.4737,14.0,5,0.5263,3.0
16585,1,Loyal Regulars,40,16.12,0.7705,9.23,13,0.2295,9.28
191217,0,Occasional Buyers,5,5.2,0.2692,9.25,8,0.7308,3.62
191791,1,Loyal Regulars,28,10.14,0.3908,11.52,16,0.6092,7.69
105280,0,Occasional Buyers,3,1.0,0.0,3.5,1,1.0,1.0
143237,1,Loyal Regulars,4,28.0,0.4286,21.0,13,0.5714,15.37
105726,1,Loyal Regulars,46,7.5,0.4986,6.8,16,0.5014,4.88
184196,1,Loyal Regulars,10,10.5,0.5048,19.44,14,0.4952,6.7
196535,0,Occasional Buyers,14,3.29,0.5,19.23,6,0.5,2.54
171444,0,Occasional Buyers,19,6.95,0.4394,14.78,12,0.5606,4.89
195808,1,Loyal Regulars,12,10.42,0.512,18.82,12,0.488,7.55
22253,0,Occasional Buyers,7,8.57,0.1167,15.67,13,0.8833,10.63
146671,1,Loyal Regulars,17,13.76,0.3333,16.5,17,0.6667,8.6
7782,1,Loyal Regulars,13,10.15,0.5985,18.83,13,0.4015,6.3
166131,0,Occasional Buyers,8,1.62,0.5385,26.43,3,0.4615,1.46
41499,0,Occasional Buyers,3,2.33,0.0,23.0,4,1.0,2.43
26539,1,Loyal Regulars,30,9.43,0.7597,9.66,11,0.2403,6.64
64976,0,Occasional Buyers,5,1.4,0.4286,20.75,4,0.5714,1.29
80775,0,Occasional Buyers,7,8.14,0.3158,17.83,12,0.6842,4.88
57472,0,Occasional Buyers,6,10.67,0.0625,19.6,15,0.9375,6.23
64115,0,Occasional Buyers,6,2.83,0.6471,26.0,4,0.3529,2.12
162837,0,Occasional Buyers,9,3.67,0.7273,19.5,5,0.2727,2.64
154681,0,Occasional Buyers,9,3.56,0.5938,8.0,5,0.4062,2.44
192693,0,Occasional Buyers,4,16.5,0.2879,6.0,12,0.7121,8.91
201289,0,Occasional Buyers,5,5.2,0.1154,17.75,6,0.8846,4.0
126687,1,Loyal Regulars,82,4.27,0.7514,4.4,11,0.2486,3.67
126449,1,Loyal Regulars,24,9.67,0.7629,14.48,14,0.2371,6.23
13328,0,Occasional Buyers,7,9.43,0.1515,21.83,11,0.8485,5.65
183195,0,Occasional Buyers,4,12.0,0.2083,24.67,14,0.7917,7.0
39785,0,Occasional Buyers,3,13.67,0.2439,9.5,9,0.7561,7.44
205429,0,Occasional Buyers,3,7.67,0.2174,30.0,7,0.7826,4.78
7498,0,Occasional Buyers,4,4.5,0.0556,15.0,7,0.9444,3.28
152266,0,Occasional Buyers,6,6.17,0.4595,25.2,9,0.5405,4.35
12480,1,Loyal Regulars,53,7.3,0.5659,6.77,15,0.4341,5.54
91913,0,Occasional Buyers,5,14.8,0.3514,9.0,11,0.6486,8.59
40420,0,Occasional Buyers,14,12.57,0.4205,16.69,11,0.5795,7.66
65523,1,Loyal Regulars,15,6.67,0.56,8.79,8,0.44,4.14
188424,0,Occasional Buyers,5,7.4,0.1622,15.75,11,0.8378,4.62
164988,1,Loyal Regulars,35,15.31,0.6772,10.21,16,0.3228,9.43
133954,0,Occasional Buyers,23,6.65,0.3464,10.45,14,0.6536,4.53
125626,0,Occasional Buyers,6,1.0,0.3333,20.2,4,0.6667,1.0
32943,0,Occasional Buyers,6,2.67,0.25,22.8,9,0.75,3.44
99644,0,Occasional Buyers,7,2.29,0.125,12.5,2,0.875,2.31
182821,1,Loyal Regulars,92,9.15,0.7245,3.92,18,0.2755,7.59
164013,0,Occasional Buyers,4,9.25,0.1081,30.0,10,0.8919,5.46
198181,0,Occasional Buyers,8,9.5,0.3289,14.14,10,0.6711,8.86
119735,0,Occasional Buyers,5,5.0,0.04,18.0,11,0.96,3.8
92094,0,Occasional Buyers,7,5.57,0.359,24.33,7,0.641,4.44
102974,0,Occasional Buyers,9,5.11,0.2391,22.38,9,0.7609,3.52
33617,1,Loyal Regulars,19,11.89,0.7876,6.67,10,0.2124,6.87
123443,0,Occasional Buyers,3,4.0,0.25,30.0,5,0.75,2.83
20738,0,Occasional Buyers,7,8.57,0.2,18.17,15,0.8,7.05
76054,1,Loyal Regulars,14,14.14,0.5253,19.08,12,0.4747,8.71
79850,1,Loyal Regulars,53,4.6,0.6189,6.71,12,0.3811,3.53
131844,0,Occasional Buyers,6,10.0,0.25,12.2,13,0.75,5.93
39668,1,Loyal Regulars,29,9.0,0.4866,12.29,14,0.5134,7.13
149261,0,Occasional Buyers,4,6.0,0.5417,11.67,6,0.4583,3.54
175960,1,Loyal Regulars,10,17.8,0.3876,11.44,14,0.6124,11.38
172590,0,Occasional Buyers,5,4.4,0.6818,20.25,5,0.3182,3.0
24102,0,Occasional Buyers,3,11.0,0.2727,7.5,6,0.7273,6.58
159454,0,Occasional Buyers,5,6.2,0.0968,23.0,11,0.9032,4.32
48135,1,Loyal Regulars,8,5.38,0.7209,11.29,5,0.2791,3.7
60703,1,Loyal Regulars,17,8.41,0.5315,17.25,13,0.4685,6.27
70886,1,Loyal Regulars,32,6.0,0.6615,7.45,15,0.3385,4.02
49792,0,Occasional Buyers,13,8.85,0.4783,15.0,11,0.5217,5.32
59067,0,Occasional Buyers,4,1.5,0.1667,4.0,3,0.8333,1.33
57753,0,Occasional Buyers,24,5.71,0.3358,11.48,12,0.6642,3.67
115062,0,Occasional Buyers,3,4.0,0.0833,11.0,6,0.9167,2.58
68144,1,Loyal Regulars,4,20.75,0.3735,10.33,11,0.6265,11.84
59358,0,Occasional Buyers,8,12.38,0.3939,16.14,14,0.6061,7.77
78195,1,Loyal Regulars,44,13.0,0.6031,7.02,17,0.3969,8.87
65287,1,Loyal Regulars,63,16.37,0.7944,5.08,14,0.2056,10.59
71552,0,Occasional Buyers,9,17.67,0.2453,28.88,15,0.7547,10.69
93285,1,Loyal Regulars,19,13.68,0.6769,17.5,11,0.3231,10.09
96996,0,Occasional Buyers,5,13.4,0.3134,16.25,13,0.6866,7.57
113575,0,Occasional Buyers,4,4.75,0.2632,20.0,4,0.7368,3.21
110648,0,Occasional Buyers,3,10.67,0.125,18.5,12,0.875,7.47
34144,0,Occasional Buyers,12,2.17,0.5385,19.73,6,0.4615,1.81
187931,1,Loyal Regulars,31,7.81,0.5289,11.17,14,0.4711,5.91
93704,1,Loyal Regulars,11,17.27,0.5368,15.0,15,0.4632,9.54
44619,0,Occasional Buyers,16,9.31,0.4161,15.47,14,0.5839,6.65
203584,1,Loyal Regulars,10,19.7,0.7665,26.22,12,0.2335,10.79
13975,1,Loyal Regulars,11,10.0,0.6273,12.8,13,0.3727,6.13
24847,0,Occasional Buyers,18,5.11,0.2283,16.29,15,0.7717,4.04
197544,1,Loyal Regulars,32,14.19,0.6586,10.52,14,0.3414,8.94
53328,0,Occasional Buyers,3,10.0,0.4667,19.0,7,0.5333,5.53
61164,1,Loyal Regulars,30,9.1,0.6337,10.14,15,0.3663,5.66
94771,0,Occasional Buyers,5,15.4,0.2987,18.5,13,0.7013,13.92
203380,0,Occasional Buyers,5,3.2,0.5,5.0,4,0.5,2.25
122877,1,Loyal Regulars,18,15.28,0.3745,14.18,14,0.6255,11.39
46510,0,Occasional Buyers,6,11.0,0.2121,18.4,8,0.7879,10.65
204316,0,Occasional Buyers,5,8.4,0.119,23.75,10,0.881,5.71
204500,0,Occasional Buyers,23,6.87,0.3418,11.77,10,0.6582,5.09
37863,0,Occasional Buyers,10,4.5,0.4889,22.44,9,0.5111,3.56
114517,0,Occasional Buyers,9,2.0,0.2778,18.5,6,0.7222,1.67
144550,1,Loyal Regulars,33,12.55,0.7222,10.69,14,0.2778,8.03
149760,1,Loyal Regulars,90,12.92,0.7893,3.99,16,0.2107,8.38
121365,0,Occasional Buyers,11,4.91,0.5741,2.1,4,0.4259,4.28
185972,0,Occasional Buyers,11,1.55,0.5294,8.4,5,0.4706,1.94
151933,1,Loyal Regulars,4,28.5,0.3421,19.0,15,0.6579,19.89
69239,1,Loyal Regulars,13,18.62,0.4256,19.08,14,0.5744,13.62
184034,0,Occasional Buyers,16,6.19,0.404,15.8,12,0.596,5.41
62733,0,Occasional Buyers,13,3.54,0.4783,12.83,9,0.5217,2.83
150203,1,Loyal Regulars,7,26.43,0.3622,16.0,13,0.6378,14.61
192876,1,Loyal Regulars,27,6.11,0.6242,12.38,10,0.3758,4.52
69459,1,Loyal Regulars,57,6.86,0.7059,4.7,17,0.2941,4.84
102,0,Occasional Buyers,6,9.83,0.4237,25.0,6,0.5763,5.66
57049,0,Occasional Buyers,15,12.2,0.377,14.29,13,0.623,7.95
205022,1,Loyal Regulars,8,18.0,0.6597,15.43,11,0.3403,10.74
188128,0,Occasional Buyers,12,10.17,0.3689,16.55,12,0.6311,7.44
147465,0,Occasional Buyers,11,4.0,0.6364,23.9,8,0.3636,3.18
64469,0,Occasional Buyers,4,4.0,0.25,14.0,5,0.75,3.44
108867,1,Loyal Regulars,18,16.72,0.5316,13.65,15,0.4684,10.19
183865,1,Loyal Regulars,11,24.18,0.5451,7.1,15,0.4549,13.15
46602,0,Occasional Buyers,3,7.67,0.4348,18.0,8,0.5652,4.61
41862,1,Loyal Regulars,61,13.16,0.7435,5.98,14,0.2565,8.61
35965,1,Loyal Regulars,43,4.86,0.7225,5.9,13,0.2775,3.33
69274,0,Occasional Buyers,10,4.7,0.5532,17.0,9,0.4468,2.91
152796,0,Occasional Buyers,8,18.0,0.2431,14.71,15,0.7569,11.17
152682,0,Occasional Buyers,4,9.25,0.1622,15.33,9,0.8378,8.92
153557,0,Occasional Buyers,4,3.75,0.2667,9.0,5,0.7333,2.53
193215,1,Loyal Regulars,40,3.08,0.5203,5.64,14,0.4797,3.44
152693,1,Loyal Regulars,41,3.05,0.912,8.6,6,0.088,2.22
177684,1,Loyal Regulars,50,9.06,0.7947,7.1,12,0.2053,6.11
67303,0,Occasional Buyers,4,2.5,0.3,30.0,3,0.7,2.2
185422,0,Occasional Buyers,3,21.67,0.2308,23.5,6,0.7692,11.4
110920,0,Occasional Buyers,3,9.67,0.0,20.5,11,1.0,7.21
40863,0,Occasional Buyers,8,6.38,0.4118,15.29,10,0.5882,4.12
88177,0,Occasional Buyers,7,11.57,0.2593,23.33,12,0.7407,6.46
100234,0,Occasional Buyers,3,25.33,0.1184,30.0,14,0.8816,15.07
18315,0,Occasional Buyers,4,10.5,0.0952,29.33,9,0.9048,5.88
56527,0,Occasional Buyers,10,4.2,0.5714,26.56,8,0.4286,3.02
140973,1,Loyal Regulars,28,10.0,0.625,8.63,13,0.375,6.48
155298,0,Occasional Buyers,3,4.67,0.4286,8.0,2,0.5714,2.93
32411,1,Loyal Regulars,22,8.95,0.6599,15.86,10,0.3401,6.29
6173,0,Occasional Buyers,6,6.33,0.6053,9.6,6,0.3947,3.92
114990,1,Loyal Regulars,59,17.29,0.702,6.12,17,0.298,10.86
123214,1,Loyal Regulars,14,18.86,0.4205,16.23,15,0.5795,10.79
115178,1,Loyal Regulars,24,11.75,0.5284,12.48,14,0.4716,8.28
127513,0,Occasional Buyers,13,6.54,0.5294,20.08,8,0.4706,4.73
202363,1,Loyal Regulars,6,13.83,0.5301,14.6,10,0.4699,8.6
76625,0,Occasional Buyers,3,10.0,0.4,23.0,6,0.6,5.53
27689,0,Occasional Buyers,10,7.4,0.4324,19.0,11,0.5676,4.68
180589,0,Occasional Buyers,9,11.22,0.2871,18.0,15,0.7129,7.72
168693,0,Occasional Buyers,4,3.0,0.0,12.33,2,1.0,2.92
160019,0,Occasional Buyers,3,8.33,0.28,18.5,5,0.72,4.76
136169,1,Loyal Regulars,28,14.07,0.5279,11.3,16,0.4721,9.52
194536,0,Occasional Buyers,7,5.57,0.0769,16.83,9,0.9231,3.9
194050,1,Loyal Regulars,28,19.89,0.7325,13.15,14,0.2675,12.95
16544,0,Occasional Buyers,4,15.75,0.4762,9.33,5,0.5238,8.92
42222,0,Occasional Buyers,5,10.8,0.2593,26.75,6,0.7407,7.46
147238,0,Occasional Buyers,10,5.1,0.4902,27.11,7,0.5098,3.39
164061,0,Occasional Buyers,9,5.67,0.3922,7.25,13,0.6078,3.61
19917,0,Occasional Buyers,10,9.4,0.4787,22.22,14,0.5213,5.8
188821,1,Loyal Regulars,15,16.4,0.5285,17.79,17,0.4715,9.13
103825,0,Occasional Buyers,12,2.5,0.6667,17.82,5,0.3333,2.03
42191,1,Loyal Regulars,63,4.17,0.6388,5.1,7,0.3612,2.88
131622,0,Occasional Buyers,3,4.67,0.2857,15.5,5,0.7143,2.86
11631,0,Occasional Buyers,23,6.39,0.3333,13.18,16,0.6667,5.42
28786,0,Occasional Buyers,10,11.2,0.3929,15.33,12,0.6071,6.71
50770,0,Occasional Buyers,3,6.0,0.0556,28.5,5,0.9444,3.56
23045,1,Loyal Regulars,28,9.21,0.7636,12.63,11,0.2364,5.66
101009,1,Loyal Regulars,31,3.29,0.4706,11.27,12,0.5294,2.76
131776,0,Occasional Buyers,7,6.86,0.375,12.67,9,0.625,4.46
40742,1,Loyal Regulars,14,10.29,0.4097,9.23,14,0.5903,8.62
165742,1,Loyal Regulars,13,20.85,0.5756,16.17,15,0.4244,11.84
172770,0,Occasional Buyers,5,5.2,0.0769,26.5,10,0.9231,4.31
162506,1,Loyal Regulars,6,6.5,0.641,11.0,8,0.359,4.28
150784,1,Loyal Regulars,83,8.51,0.7635,2.62,14,0.2365,5.85
61428,0,Occasional Buyers,3,21.0,0.254,22.5,13,0.746,11.33
206126,1,Loyal Regulars,29,18.07,0.6317,11.04,15,0.3683,11.48
46885,0,Occasional Buyers,9,7.33,0.4697,8.12,8,0.5303,4.33
47082,0,Occasional Buyers,5,8.8,0.1136,25.75,12,0.8864,4.93
176250,0,Occasional Buyers,5,9.0,0.3778,9.5,12,0.6222,5.6
35419,0,Occasional Buyers,4,12.0,0.1875,27.33,10,0.8125,6.94
135369,0,Occasional Buyers,6,13.33,0.325,21.4,11,0.675,9.74
152690,0,Occasional Buyers,4,7.5,0.1667,12.33,9,0.8333,4.93
6348,0,Occasional Buyers,4,21.5,0.2674,30.0,10,0.7326,12.12
25505,0,Occasional Buyers,8,3.5,0.3929,7.43,7,0.6071,2.46
132543,1,Loyal Regulars,35,15.8,0.7559,10.21,15,0.2441,9.49
80629,1,Loyal Regulars,21,7.81,0.7622,10.0,11,0.2378,4.88
78907,1,Loyal Regulars,56,11.32,0.858,3.98,15,0.142,10.69
125896,0,Occasional Buyers,3,3.33,0.3,30.0,5,0.7,2.8
180548,0,Occasional Buyers,4,14.25,0.2807,11.67,8,0.7193,7.93
49658,0,Occasional Buyers,10,9.7,0.3918,10.89,13,0.6082,5.95
71585,1,Loyal Regulars,43,14.7,0.7547,8.52,17,0.2453,9.41
131452,1,Loyal Regulars,46,6.43,0.8412,7.91,13,0.1588,3.92
113837,0,Occasional Buyers,6,7.67,0.4348,8.6,7,0.5652,4.89
87916,1,Loyal Regulars,16,7.0,0.7232,13.8,8,0.2768,4.28
180136,1,Loyal Regulars,23,11.3,0.6385,9.41,14,0.3615,6.69
98256,1,Loyal Regulars,80,14.86,0.8225,4.52,15,0.1775,9.85
171839,1,Loyal Regulars,18,12.72,0.6725,17.53,15,0.3275,7.45
143115,0,Occasional Buyers,4,9.75,0.1282,27.0,11,0.8718,6.15
64633,1,Loyal Regulars,14,9.36,0.4733,13.92,13,0.5267,8.39
86023,0,Occasional Buyers,9,13.89,0.592,24.12,8,0.408,8.37
78595,0,Occasional Buyers,5,4.8,0.2083,26.75,8,0.7917,6.29
106323,0,Occasional Buyers,4,1.75,0.5714,10.67,3,0.4286,1.57
60335,0,Occasional Buyers,4,10.25,0.0976,22.67,11,0.9024,6.24
36416,0,Occasional Buyers,10,3.0,0.7333,22.0,6,0.2667,2.17
134872,1,Loyal Regulars,32,11.78,0.4854,10.84,16,0.5146,7.4
178053,1,Loyal Regulars,58,10.48,0.7549,6.07,16,0.2451,9.16
169368,1,Loyal Regulars,54,11.15,0.6844,6.79,15,0.3156,6.68
116461,0,Occasional Buyers,4,5.25,0.381,11.67,5,0.619,3.29
144873,0,Occasional Buyers,4,9.25,0.1622,11.33,9,0.8378,5.7
186905,0,Occasional Buyers,3,4.67,0.0,27.5,6,1.0,3.29
131702,0,Occasional Buyers,4,17.5,0.2429,24.33,10,0.7571,10.57
42054,0,Occasional Buyers,6,11.67,0.1,27.2,16,0.9,7.21
80928,0,Occasional Buyers,4,5.0,0.25,10.67,9,0.75,3.65
204107,0,Occasional Buyers,4,2.75,0.2727,30.0,5,0.7273,2.18
143665,0,Occasional Buyers,5,7.0,0.1143,17.0,11,0.8857,4.31
22676,0,Occasional Buyers,3,7.0,0.0476,30.0,5,0.9524,4.05
148295,0,Occasional Buyers,3,4.67,0.2143,30.0,2,0.7857,2.93
180407,0,Occasional Buyers,9,5.56,0.28,18.5,7,0.72,4.78
59002,1,Loyal Regulars,19,13.21,0.6135,16.33,15,0.3865,7.58
53682,1,Loyal Regulars,88,9.16,0.5707,4.03,16,0.4293,8.76
131781,1,Loyal Regulars,43,10.19,0.5868,7.14,16,0.4132,6.76
109685,0,Occasional Buyers,4,7.25,0.3448,27.33,6,0.6552,4.24
85435,0,Occasional Buyers,6,10.0,0.45,24.8,11,0.55,7.62
38054,0,Occasional Buyers,14,6.93,0.4536,20.08,13,0.5464,4.27
191571,0,Occasional Buyers,10,5.3,0.6038,10.67,6,0.3962,3.6
239,0,Occasional Buyers,5,9.0,0.1556,22.75,10,0.8444,5.6
110529,0,Occasional Buyers,8,5.88,0.4468,12.14,6,0.5532,3.79
77551,0,Occasional Buyers,18,5.56,0.19,16.18,11,0.81,3.99
3058,0,Occasional Buyers,5,7.0,0.0286,14.5,11,0.9714,4.54
156743,0,Occasional Buyers,3,17.33,0.1154,2.0,10,0.8846,9.29
152424,0,Occasional Buyers,6,4.17,0.4,27.0,8,0.6,3.2
155877,1,Loyal Regulars,12,17.08,0.7268,12.18,14,0.2732,10.17
108098,1,Loyal Regulars,32,16.59,0.71,9.23,13,0.29,11.03
165903,0,Occasional Buyers,16,5.88,0.4149,17.87,10,0.5851,3.72
88944,0,Occasional Buyers,3,12.67,0.2632,30.0,9,0.7368,9.79
57834,0,Occasional Buyers,3,8.0,0.2917,7.5,7,0.7083,5.04
139262,1,Loyal Regulars,22,2.14,0.7447,15.81,6,0.2553,1.72
31629,1,Loyal Regulars,28,8.54,0.5397,9.74,13,0.4603,6.62
160714,1,Loyal Regulars,13,21.92,0.614,7.67,11,0.386,12.94
170199,1,Loyal Regulars,29,14.45,0.7112,11.18,17,0.2888,11.46
130046,1,Loyal Regulars,13,16.15,0.6095,16.75,12,0.3905,9.67
110133,0,Occasional Buyers,8,14.12,0.1858,16.43,12,0.8142,11.53
118684,0,Occasional Buyers,8,3.88,0.129,19.86,11,0.871,2.87
149140,0,Occasional Buyers,7,9.43,0.5455,22.83,10,0.4545,5.56
194106,1,Loyal Regulars,34,17.0,0.7526,9.79,15,0.2474,10.06
93979,0,Occasional Buyers,17,3.41,0.5862,16.75,6,0.4138,3.05
189998,0,Occasional Buyers,7,4.29,0.3333,27.0,8,0.6667,3.63
161925,1,Loyal Regulars,58,8.95,0.5723,4.7,17,0.4277,6.02
183596,0,Occasional Buyers,11,4.09,0.5556,17.8,9,0.4444,3.07
177722,1,Loyal Regulars,5,10.4,0.5,9.0,10,0.5,5.85
74438,1,Loyal Regulars,21,5.57,0.5128,10.7,10,0.4872,4.42
