order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,is_first_order
1922310,1081,train,8,5,11,30.0,0
2407138,1084,train,34,6,8,10.0,0
2341197,1085,train,4,3,17,30.0,0
604625,1086,train,6,1,10,3.0,0
1542868,1088,train,16,3,7,2.0,0
1111743,1089,train,16,0,18,14.0,0
526858,1090,train,5,1,16,2.0,0
51155,1091,train,6,3,10,30.0,0
1594212,1093,train,9,0,19,7.0,0
1598697,1094,train,6,2,10,14.0,0
327915,1095,train,32,3,18,3.0,0
2065685,1099,train,9,0,14,13.0,0
387140,1101,train,24,5,0,8.0,0
3135267,1102,train,10,1,16,30.0,0
2597353,1104,train,8,2,17,30.0,0
364097,1105,train,8,4,13,14.0,0
1461756,1106,train,9,3,11,30.0,0
437041,1107,train,33,5,16,11.0,0
1237525,1110,train,5,0,11,30.0,0
356584,1112,train,12,0,12,30.0,0
2999631,1113,train,5,1,21,30.0,0
1527770,1114,train,4,0,11,30.0,0
1081030,1118,train,10,5,11,25.0,0
1650233,1120,train,75,6,19,7.0,0
3409264,1122,train,21,4,8,7.0,0
564594,1123,train,8,6,9,8.0,0
2034086,1128,train,9,2,14,30.0,0
1663465,1129,train,4,5,8,4.0,0
2916351,1130,train,50,1,9,6.0,0
1678834,1131,train,8,1,15,18.0,0
659066,1132,train,13,2,9,5.0,0
1058980,1133,train,7,5,9,5.0,0
3367947,1134,train,11,4,21,3.0,0
2560858,1136,train,26,3,18,4.0,0
541039,1139,train,30,0,11,12.0,0
249702,1140,train,12,3,10,21.0,0
1186686,1141,train,31,2,12,5.0,0
1263386,1142,train,39,3,17,9.0,0
599773,1143,train,4,6,18,14.0,0
304668,1144,train,4,0,22,30.0,0
3392152,1145,train,4,3,13,6.0,0
2237430,1146,train,4,0,14,30.0,0
1725556,1147,train,16,5,15,25.0,0
1476764,1150,train,48,2,11,5.0,0
153579,1151,train,6,0,14,30.0,0
401928,1155,train,19,0,10,6.0,0
1489846,1157,train,16,0,17,13.0,0
796337,1158,train,10,0,15,10.0,0
1570737,1162,train,23,2,10,30.0,0
169422,1164,train,79,3,23,2.0,0
536324,1165,train,24,5,12,7.0,0
1787902,1166,train,10,3,6,4.0,0
3251213,1167,train,6,6,14,8.0,0
530588,1168,train,4,1,12,30.0,0
2479253,1169,train,14,3,17,13.0,0
2085716,1170,train,17,1,15,13.0,0
1123114,1172,train,4,0,17,15.0,0
5743,1173,train,56,6,16,8.0,0
2961500,1176,train,12,1,16,7.0,0
1843281,1180,train,12,0,11,30.0,0
998784,1181,train,11,1,13,4.0,0
1289473,1184,train,9,5,22,6.0,0
1463798,1185,train,11,4,10,6.0,0
472417,1186,train,18,5,13,14.0,0
723753,1187,train,4,0,12,6.0,0
580476,1188,train,11,6,17,20.0,0
2597017,1189,train,8,4,15,8.0,0
3025307,1190,train,4,0,23,26.0,0
1775170,1192,train,4,4,11,30.0,0
3130381,1193,train,4,6,17,13.0,0
856361,1195,train,5,6,12,30.0,0
1345715,1197,train,78,0,10,3.0,0
2085640,1199,train,44,5,12,10.0,0
1488101,1200,train,5,1,11,30.0,0
3335299,1202,train,62,5,13,7.0,0
1410397,1204,train,11,1,13,22.0,0
74399,1205,train,7,4,15,30.0,0
676514,1206,train,19,4,12,2.0,0
2140818,1207,train,6,6,19,30.0,0
2879697,1208,train,6,0,9,30.0,0
1503135,1209,train,9,6,19,18.0,0
2584515,1210,train,18,6,10,25.0,0
3250346,1213,train,43,2,14,5.0,0
1997605,1214,train,8,0,18,29.0,0
2652449,1215,train,15,4,16,11.0,0
2644015,1216,train,29,5,6,13.0,0
3094816,1218,train,4,6,14,5.0,0
164257,1219,train,25,4,12,3.0,0
1819621,1220,train,16,3,17,18.0,0
2561233,1221,train,27,0,10,7.0,0
2375630,1222,train,5,6,11,30.0,0
589930,1224,train,13,4,11,30.0,0
1896032,1226,train,6,3,8,4.0,0
729073,1227,train,5,2,17,30.0,0
692507,1228,train,4,1,19,29.0,0
2705713,1229,train,4,0,14,30.0,0
3184936,1233,train,9,3,9,24.0,0
471256,1234,train,19,0,15,1.0,0
2823840,1239,train,4,3,13,30.0,0
3145497,1242,train,72,5,12,1.0,0
874923,1243,train,11,5,16,22.0,0
201235,1244,train,10,5,21,7.0,0
3080461,1246,train,53,4,20,2.0,0
647535,1248,train,4,5,18,26.0,0
1098556,1249,train,19,0,16,30.0,0
2216089,1250,train,54,1,8,7.0,0
658472,1252,train,14,6,10,30.0,0
3261274,1253,train,8,4,17,9.0,0
3171516,1254,train,26,5,22,10.0,0
935344,1255,train,7,4,12,27.0,0
20440,1257,train,4,5,7,29.0,0
1644890,1259,train,15,1,9,30.0,0
2241245,1260,train,12,4,11,30.0,0
1175646,1262,train,4,0,15,30.0,0
2780794,1265,train,6,3,10,30.0,0
27339,1268,train,6,6,9,14.0,0
1142716,1269,train,6,6,11,1.0,0
1704859,1270,train,13,0,8,30.0,0
46340,1271,train,49,0,15,4.0,0
2551907,1272,train,20,5,13,19.0,0
796037,1273,train,8,5,8,11.0,0
1759648,1274,train,11,6,7,30.0,0
2856374,1277,train,7,2,13,5.0,0
245330,1278,train,5,2,9,22.0,0
1763204,1280,train,31,0,14,6.0,0
3103652,1281,train,22,3,10,6.0,0
1630533,1283,train,12,3,7,12.0,0
1962716,1284,train,11,5,11,13.0,0
1852170,1287,train,8,3,7,16.0,0
2416865,1291,train,21,1,8,13.0,0
2747933,1292,train,21,6,13,30.0,0
396304,1293,train,21,0,14,30.0,0
3077618,1294,train,4,0,11,14.0,0
510280,1295,train,6,5,16,19.0,0
2346976,1297,train,7,3,13,10.0,0
2339119,1298,train,9,6,13,20.0,0
336364,1299,train,9,6,11,13.0,0
1034882,1300,train,7,0,8,30.0,0
566254,1301,train,13,0,15,16.0,0
545704,1302,train,4,4,16,30.0,0
263184,1303,train,7,5,9,30.0,0
332326,1304,train,5,6,19,8.0,0
958796,1305,train,6,6,15,5.0,0
1269882,1306,train,7,5,10,6.0,0
1668533,1308,train,4,6,11,30.0,0
2799734,1312,train,6,0,12,30.0,0
1855656,1313,train,12,5,16,4.0,0
1448561,1315,train,10,0,16,23.0,0
648241,1317,train,9,1,10,29.0,0
1779225,1318,train,4,5,10,21.0,0
722928,1319,train,7,6,18,17.0,0
1008360,1320,train,26,1,17,30.0,0
1664214,1321,train,18,6,15,6.0,0
807060,1324,train,5,6,11,14.0,0
3229441,1325,train,9,6,13,6.0,0
1702096,1331,train,12,1,14,15.0,0
463215,1332,train,12,0,13,7.0,0
1304565,1333,train,4,3,15,30.0,0
1344515,1334,train,15,0,18,30.0,0
2125379,1335,train,11,4,20,22.0,0
917153,1336,train,7,4,18,30.0,0
596220,1338,train,17,3,10,6.0,0
3067161,1342,train,7,4,16,19.0,0
2871086,1343,train,8,2,20,14.0,0
2896211,1344,train,28,3,13,14.0,0
953496,1346,train,13,4,13,30.0,0
829949,1347,train,12,5,8,2.0,0
273406,1352,train,30,3,21,30.0,0
434628,1353,train,8,6,19,30.0,0
2235878,1354,train,7,3,14,10.0,0
1702162,1356,train,14,6,13,21.0,0
215214,1358,train,7,1,14,19.0,0
846363,1362,train,5,2,7,30.0,0
3164697,1367,train,5,1,2,30.0,0
2973176,1368,train,36,2,15,2.0,0
851913,1369,train,4,0,16,30.0,0
179410,1371,train,6,0,13,30.0,0
1728699,1372,train,21,6,17,6.0,0
1652731,1374,train,4,4,8,30.0,0
2334973,1377,train,13,4,19,7.0,0
2034042,1378,train,80,3,11,9.0,0
1471800,1382,train,31,0,9,7.0,0
193067,1383,train,4,5,13,11.0,0
2334410,1387,train,24,6,15,21.0,0
1213223,1388,train,14,0,10,21.0,0
832177,1391,train,11,5,12,18.0,0
1028182,1392,train,7,3,13,30.0,0
1243920,1393,train,6,0,12,30.0,0
1673616,1394,train,8,0,14,18.0,0
2674688,1395,train,4,4,11,30.0,0
3154969,1397,train,13,2,13,30.0,0
2873160,1398,train,26,1,12,21.0,0
633569,1399,train,6,3,9,6.0,0
398048,1400,train,19,1,11,30.0,0
2770748,1401,train,22,5,8,19.0,0
1432666,1402,train,14,5,6,25.0,0
2277161,1403,train,8,0,17,7.0,0
3288985,1405,train,19,0,11,18.0,0
302601,1406,train,17,1,11,30.0,0
1080176,1407,train,7,1,17,30.0,0
2074271,1410,train,19,2,6,10.0,0
2523174,1412,train,23,4,11,30.0,0
1377327,1414,train,14,0,8,13.0,0
2886510,1418,train,12,6,23,12.0,0
165289,1422,train,6,0,17,30.0,0
2609167,1423,train,8,0,12,8.0,0
265283,1425,train,5,4,10,20.0,0
1246060,1426,train,19,5,7,30.0,0
2155203,1427,train,67,3,16,1.0,0
1927184,1428,train,100,2,12,1.0,0
3031079,1432,train,21,3,19,15.0,0
559488,1435,train,4,0,8,30.0,0
3173206,1436,train,12,4,8,5.0,0
3183558,1437,train,7,4,11,6.0,0
3388271,1439,train,14,3,12,30.0,0
1619324,1440,train,10,0,8,30.0,0
875364,1442,train,7,6,17,30.0,0
2244136,1443,train,17,5,12,4.0,0
2912252,1446,train,5,6,14,7.0,0
1308481,1447,train,24,0,16,8.0,0
1506022,1448,train,5,5,14,30.0,0
158280,1449,train,7,1,16,30.0,0
3299516,1451,train,13,5,16,9.0,0
447970,1456,train,15,2,19,30.0,0
3069390,1457,train,8,1,11,30.0,0
3343542,1458,train,7,5,8,0.0,0
1742121,1459,train,5,0,14,5.0,0
633520,1461,train,12,1,10,20.0,0
605667,1462,train,5,6,20,20.0,0
2727200,1465,train,4,2,13,30.0,0
2431218,1466,train,18,2,18,1.0,0
304803,1468,train,10,2,19,14.0,0
484688,1470,train,8,2,19,6.0,0
3369593,1472,train,4,4,8,30.0,0
481964,1474,train,9,6,9,7.0,0
1801417,1475,train,9,4,8,30.0,0
1549331,1476,train,23,0,8,7.0,0
108525,1477,train,20,6,16,10.0,0
1015670,1478,train,13,1,9,30.0,0
1677999,1479,train,22,0,12,20.0,0
3202796,1481,train,15,3,9,2.0,0
269244,1482,train,14,6,13,8.0,0
1090155,1483,train,26,2,10,27.0,0
2395478,1484,train,19,0,15,14.0,0
2225736,1486,train,21,0,13,6.0,0
326537,1488,train,4,2,18,30.0,0
1251668,1490,train,20,1,12,28.0,0
1300165,1491,train,8,0,15,29.0,0
2425574,1492,train,9,2,10,3.0,0
764206,1494,train,14,3,8,23.0,0
3108123,1495,train,6,3,9,30.0,0
615528,1497,train,11,0,13,6.0,0
1634309,1498,train,33,6,10,27.0,0
396595,1499,train,5,0,10,30.0,0
1335062,1500,train,5,0,21,30.0,0
482685,1503,train,12,4,20,30.0,0
1995260,1504,train,35,2,18,10.0,0
1144293,1505,train,14,6,17,4.0,0
1847349,1507,train,4,2,10,30.0,0
1836327,1508,train,4,1,12,22.0,0
2493959,1510,train,11,0,15,12.0,0
1558696,1512,train,4,1,10,27.0,0
2561906,1513,train,14,6,15,30.0,0
1651505,1515,train,4,3,21,30.0,0
143169,1518,train,7,0,13,15.0,0
1484526,1519,train,48,3,11,23.0,0
460882,1521,train,12,0,15,7.0,0
1389833,1522,train,5,0,10,30.0,0
151581,1524,train,5,2,13,30.0,0
1937526,1525,train,9,3,15,2.0,0
220180,1527,train,59,4,11,4.0,0
3418665,1528,train,4,0,12,30.0,0
3047386,1529,train,6,0,12,12.0,0
2306059,1530,train,18,0,7,4.0,0
1115143,1531,train,49,3,16,3.0,0
623937,1533,train,4,6,23,30.0,0
537303,1534,train,4,1,14,12.0,0
1339827,1536,train,6,0,11,21.0,0
2604897,1537,train,74,5,19,21.0,0
2380094,1538,train,55,5,18,12.0,0
461114,1539,train,8,2,18,23.0,0
6695,1540,train,29,1,1,8.0,0
2690545,1541,train,11,0,9,30.0,0
779069,1542,train,53,5,15,5.0,0
1798022,1543,train,7,2,21,17.0,0
3280882,1545,train,20,0,18,2.0,0
2669429,1546,train,50,2,9,1.0,0
2005577,1550,train,14,1,14,30.0,0
2053270,1551,train,18,5,13,4.0,0
1973682,1552,train,8,6,14,30.0,0
2202416,1553,train,46,1,19,4.0,0
540476,1555,train,5,6,10,25.0,0
1708449,1556,train,13,0,8,30.0,0
562359,1557,train,8,0,12,30.0,0
497663,1559,train,16,0,16,6.0,0
317537,1562,train,9,0,11,12.0,0
2305382,1565,train,6,2,16,30.0,0
1829993,1566,train,13,1,16,7.0,0
186342,1567,train,4,3,3,16.0,0
1758197,1568,train,4,0,19,1.0,0
277582,1570,train,13,0,11,3.0,0
1170421,1571,train,15,2,10,19.0,0
3188385,1574,train,42,0,15,2.0,0
512447,1575,train,33,1,14,16.0,0
2016183,1577,train,7,2,10,30.0,0
1954768,1578,train,8,6,12,8.0,0
348734,1579,train,28,5,14,28.0,0
1357424,1580,train,10,0,11,11.0,0
268712,1583,train,7,2,17,10.0,0
1246879,1584,train,72,5,15,2.0,0
774145,1586,train,7,4,3,26.0,0
886214,1587,train,9,1,13,30.0,0
3401644,1591,train,4,6,18,8.0,0
1460376,1592,train,14,0,0,10.0,0
3288870,1593,train,10,1,9,30.0,0
1783688,1595,train,24,0,16,14.0,0
1932859,1597,train,14,6,7,30.0,0
2864672,1599,train,12,1,16,0.0,0
2491974,1600,train,9,6,10,27.0,0
248747,1601,train,6,0,19,13.0,0
1202825,1602,train,10,6,12,20.0,0
629718,1604,train,4,4,11,30.0,0
289472,1606,train,22,5,9,15.0,0
2538136,1607,train,13,0,10,30.0,0
1125090,1609,train,18,3,17,30.0,0
3297423,1611,train,13,3,11,30.0,0
376933,1612,train,4,0,10,29.0,0
431854,1613,train,21,5,11,25.0,0
1500774,1614,train,17,5,15,22.0,0
3050274,1617,train,19,3,11,30.0,0
1639235,1619,train,7,3,9,9.0,0
2416904,1621,train,45,6,5,30.0,0
552695,1622,train,30,1,16,30.0,0
2789450,1624,train,9,4,10,3.0,0
1368225,1625,train,11,3,13,20.0,0
3383671,1626,train,4,3,13,7.0,0
3341496,1628,train,5,2,16,30.0,0
3009052,1629,train,37,0,13,3.0,0
3313010,1631,train,4,1,14,30.0,0
2254592,1632,train,4,2,20,30.0,0
1409183,1633,train,6,0,13,30.0,0
608020,1635,train,15,6,13,2.0,0
1935242,1638,train,13,4,14,21.0,0
1564186,1639,train,7,3,7,7.0,0
2065616,1640,train,13,3,19,5.0,0
3237574,1641,train,7,3,10,9.0,0
2307480,1642,train,20,1,11,0.0,0
1223773,1643,train,8,2,16,7.0,0
1082244,1644,train,16,0,7,2.0,0
3274492,1646,train,12,5,17,14.0,0
1631034,1648,train,21,6,10,7.0,0
2903282,1652,train,6,0,14,14.0,0
1517647,1653,train,6,0,13,14.0,0
2163264,1654,train,14,0,17,14.0,0
500855,1656,train,6,2,15,21.0,0
425334,1657,train,12,4,9,4.0,0
1174747,1660,train,6,5,12,30.0,0
76113,1662,train,10,1,11,21.0,0
1299233,1667,train,10,6,19,30.0,0
822491,1668,train,4,0,9,2.0,0
902420,1669,train,9,2,14,8.0,0
960700,1671,train,15,3,14,12.0,0
1803298,1673,train,20,5,14,30.0,0
2052098,1675,train,4,0,10,30.0,0
1957415,1678,train,7,0,8,28.0,0
1580605,1679,train,20,2,13,30.0,0
2990557,1680,train,43,4,11,7.0,0
2721390,1681,train,9,2,9,5.0,0
3194255,1682,train,10,0,16,4.0,0
2107602,1683,train,100,6,12,1.0,0
1436838,1685,train,17,2,16,15.0,0
1553910,1686,train,4,1,19,30.0,0
2866488,1687,train,6,5,7,26.0,0
3330371,1688,train,4,6,15,16.0,0
14970,1690,train,7,0,12,30.0,0
2834777,1691,train,6,6,4,8.0,0
1298513,1692,train,9,3,3,18.0,0
2760304,1694,train,4,3,10,17.0,0
1553004,1698,train,11,2,20,30.0,0
416516,1700,train,5,0,18,30.0,0
1898012,1701,train,9,1,19,18.0,0
101843,1702,train,13,3,17,11.0,0
2014326,1703,train,22,6,8,6.0,0
1867462,1704,train,48,2,20,0.0,0
1881604,1705,train,34,4,12,14.0,0
2400137,1706,train,23,2,13,16.0,0
2728888,1707,train,17,2,11,11.0,0
2679501,1708,train,9,4,6,30.0,0
1773032,1709,train,5,0,13,30.0,0
1027034,1710,train,4,1,14,30.0,0
163679,1711,train,8,0,12,7.0,0
1917563,1712,train,21,5,17,30.0,0
2640820,1715,train,30,6,14,14.0,0
2449317,1717,train,4,0,14,8.0,0
57889,1719,train,15,6,11,30.0,0
2453652,1720,train,5,6,4,30.0,0
894711,1721,train,46,0,9,6.0,0
1820848,1722,train,23,0,11,30.0,0
3336718,1723,train,4,1,10,20.0,0
3218537,1724,train,12,4,8,13.0,0
3289681,1725,train,32,3,8,5.0,0
317803,1728,train,4,3,13,30.0,0
972022,1729,train,11,0,15,30.0,0
490186,1730,train,21,1,13,21.0,0
1956311,1731,train,4,1,18,30.0,0
910121,1732,train,17,4,21,30.0,0
1999292,1733,train,5,1,10,0.0,0
2359414,1735,train,10,6,18,1.0,0
2684567,1736,train,6,5,13,30.0,0
3162003,1737,train,28,1,19,7.0,0
2312102,1738,train,18,4,14,21.0,0
2461141,1742,train,33,0,4,7.0,0
44208,1744,train,6,4,20,23.0,0
1970519,1745,train,5,4,14,18.0,0
962113,1746,train,10,6,7,5.0,0
799957,1747,train,8,2,15,30.0,0
1687224,1748,train,41,6,14,7.0,0
766690,1750,train,36,0,8,8.0,0
3276317,1751,train,17,5,13,8.0,0
2159341,1752,train,19,4,12,0.0,0
3335689,1753,train,58,3,15,5.0,0
30739,1755,train,23,0,12,10.0,0
1936522,1756,train,6,6,10,7.0,0
2690667,1757,train,7,0,8,30.0,0
1227928,1758,train,24,0,19,30.0,0
773433,1759,train,61,5,9,6.0,0
2750066,1760,train,8,3,16,7.0,0
605135,1762,train,5,1,8,30.0,0
3310456,1763,train,12,6,21,7.0,0
1665205,1764,train,39,0,14,10.0,0
449406,1766,train,16,1,11,16.0,0
583743,1767,train,24,3,15,12.0,0
3327885,1768,train,14,6,18,1.0,0
3303655,1772,train,21,6,5,1.0,0
3390062,1773,train,9,6,8,13.0,0
2777518,1776,train,83,4,16,0.0,0
1357889,1777,train,5,0,15,25.0,0
1271363,1778,train,13,5,10,30.0,0
1609350,1779,train,14,1,9,13.0,0
2733497,1780,train,6,2,15,30.0,0
953344,1781,train,28,3,14,18.0,0
1017184,1783,train,5,4,12,30.0,0
407451,1785,train,6,3,9,24.0,0
2010460,1787,train,14,1,17,6.0,0
2337257,1788,train,10,0,17,15.0,0
3090568,1790,train,12,4,16,11.0,0
1959430,1791,train,15,0,18,7.0,0
2125427,1792,train,7,0,12,30.0,0
1507357,1793,train,60,6,22,3.0,0
1533428,1794,train,4,6,15,6.0,0
1728833,1796,train,8,6,10,6.0,0
2827845,1798,train,24,1,15,13.0,0
2994726,1801,train,4,0,12,7.0,0
3128387,1802,train,20,5,9,16.0,0
1682034,1803,train,23,6,8,19.0,0
992168,1806,train,8,3,16,30.0,0
1014048,1808,train,9,3,13,30.0,0
1097996,1809,train,37,0,21,9.0,0
2362492,1810,train,8,6,16,21.0,0
2439174,1811,train,15,5,8,5.0,0
112732,1812,train,18,5,17,5.0,0
791162,1813,train,14,5,13,19.0,0
3217286,1814,train,53,1,6,4.0,0
3007225,1815,train,34,0,12,20.0,0
2545099,1816,train,4,6,14,15.0,0
2600873,1818,train,5,6,16,13.0,0
3261927,1820,train,11,5,19,4.0,0
1825343,1822,train,14,1,14,30.0,0
1956619,1823,train,6,0,19,30.0,0
533174,1825,train,10,1,11,30.0,0
961949,1827,train,4,0,21,30.0,0
1632990,1829,train,7,0,12,16.0,0
2077487,1830,train,31,5,15,6.0,0
1860290,1832,train,14,6,22,5.0,0
354702,1833,train,30,2,17,8.0,0
1351660,1834,train,6,0,12,7.0,0
942703,1835,train,4,5,12,30.0,0
3351504,1836,train,9,4,14,30.0,0
1873298,1838,train,31,4,13,9.0,0
2519194,1839,train,6,2,11,25.0,0
2853765,1840,train,38,5,11,9.0,0
2324814,1843,train,8,3,13,30.0,0
2486302,1844,train,14,6,12,6.0,0
1380158,1845,train,6,0,16,21.0,0
524333,1846,train,4,4,10,3.0,0
1766941,1848,train,7,3,10,30.0,0
628652,1849,train,8,3,16,22.0,0
3002092,1850,train,61,3,9,3.0,0
119472,1851,train,20,4,8,16.0,0
1701505,1852,train,8,3,18,22.0,0
2987778,1853,train,8,2,12,15.0,0
2823496,1856,train,4,0,21,30.0,0
3085479,1857,train,4,2,16,30.0,0
2996947,1858,train,5,6,7,15.0,0
178541,1859,train,39,6,18,6.0,0
1564802,1863,train,14,5,18,6.0,0
3059205,1864,train,7,5,15,17.0,0
1228928,1867,train,7,2,12,8.0,0
374806,1872,train,21,2,10,11.0,0
2586713,1874,train,21,3,17,30.0,0
1714656,1876,train,4,0,16,30.0,0
3118633,1877,train,4,2,12,16.0,0
2939441,1879,train,11,5,15,30.0,0
3009617,1880,train,6,1,13,30.0,0
1926246,1882,train,12,2,18,27.0,0
1979738,1884,train,22,1,17,9.0,0
1086428,1885,train,13,5,16,30.0,0
2490147,1886,train,27,3,13,30.0,0
332488,1890,train,26,0,12,8.0,0
2821394,1891,train,6,2,18,30.0,0
1349393,1892,train,18,1,10,30.0,0
1234443,1893,train,7,4,13,30.0,0
1635300,1894,train,4,6,12,20.0,0
3118486,1895,train,7,1,18,15.0,0
893162,1897,train,5,4,11,28.0,0
2895482,1899,train,25,3,11,30.0,0
1332864,1900,train,4,4,14,11.0,0
3315142,1903,train,6,5,16,9.0,0
112127,1904,train,7,6,17,2.0,0
656730,1908,train,9,0,13,1.0,0
846154,1914,train,10,5,19,19.0,0
2304978,1918,train,16,3,12,5.0,0
1279598,1919,train,4,1,20,5.0,0
2761238,1921,train,6,3,10,6.0,0
1838937,1922,train,6,1,21,30.0,0
362112,1923,train,22,0,6,13.0,0
1633498,1924,train,18,3,12,30.0,0
1398086,1926,train,11,3,10,3.0,0
3321673,1928,train,16,2,15,30.0,0
2713448,1929,train,15,2,13,16.0,0
1365633,1931,train,9,4,17,30.0,0
1911114,1933,train,15,5,9,9.0,0
2106319,1935,train,18,4,19,30.0,0
1773153,1937,train,10,0,14,11.0,0
183932,1938,train,7,0,23,4.0,0
1163865,1940,train,4,6,13,18.0,0
1929617,1942,train,4,6,18,30.0,0
3102893,1944,train,8,0,13,9.0,0
352729,1946,train,18,0,17,5.0,0
569211,1947,train,5,0,14,30.0,0
2813662,1948,train,52,0,0,8.0,0
3225584,1949,train,9,2,18,30.0,0
1100193,1952,train,7,5,16,3.0,0
3391428,1953,train,26,1,9,10.0,0
1231583,1954,train,5,5,12,30.0,0
103086,1956,train,8,0,14,22.0,0
3379094,1957,train,4,3,19,18.0,0
1696468,1958,train,100,1,13,0.0,0
2102995,1959,train,5,6,12,7.0,0
2845361,1960,train,18,3,11,18.0,0
329201,1962,train,7,6,20,28.0,0
1440983,1963,train,6,5,7,18.0,0
1250869,1965,train,28,2,15,3.0,0
2992254,1967,train,39,0,18,19.0,0
1998752,1968,train,4,4,10,7.0,0
221742,1969,train,7,1,23,0.0,0
2545948,1970,train,4,4,1,6.0,0
3236785,1973,train,13,3,15,2.0,0
1625859,1974,train,9,3,10,6.0,0
1763237,1978,train,14,2,11,20.0,0
2947672,1979,train,20,6,23,14.0,0
622151,1981,train,10,0,7,30.0,0
176355,1982,train,27,6,11,9.0,0
2227217,1985,train,9,3,13,5.0,0
1435886,1986,train,7,5,9,4.0,0
1249350,1987,train,34,4,17,9.0,0
1989979,1988,train,6,0,11,30.0,0
2302409,1989,train,6,0,11,30.0,0
126793,1990,train,42,3,19,20.0,0
753627,1991,train,14,6,21,30.0,0
344272,1995,train,4,2,19,30.0,0
3381233,1998,train,10,2,12,3.0,0
1502181,1999,train,6,3,16,30.0,0
2713679,2000,train,11,6,16,17.0,0
987813,2004,train,11,1,16,15.0,0
374531,2005,train,4,1,9,30.0,0
2466422,2008,train,6,6,20,30.0,0
1336754,2010,train,32,6,13,12.0,0
2619232,2011,train,48,4,7,4.0,0
718466,2012,train,24,0,14,3.0,0
3137173,2013,train,27,5,17,12.0,0
723482,2014,train,4,2,9,1.0,0
2997751,2015,train,9,0,19,20.0,0
604361,2017,train,15,5,20,30.0,0
2292656,2018,train,8,1,18,30.0,0
2457721,2019,train,31,5,20,3.0,0
1067531,2020,train,7,0,10,7.0,0
2982145,2021,train,22,1,21,3.0,0
2658681,2022,train,35,2,14,7.0,0
3085631,2025,train,5,0,10,30.0,0
306044,2026,train,10,6,13,7.0,0
1315069,2027,train,5,4,13,9.0,0
702416,2030,train,6,1,16,13.0,0
1036878,2031,train,37,2,19,2.0,0
2559116,2032,train,14,4,12,15.0,0
648020,2033,train,25,2,8,5.0,0
750590,2035,train,4,0,23,30.0,0
3395721,2036,train,6,5,19,30.0,0
612119,2037,train,10,2,16,30.0,0
846709,2038,train,12,3,19,30.0,0
2650635,2039,train,35,3,11,17.0,0
1084554,2040,train,4,0,10,30.0,0
1628567,2041,train,31,0,14,21.0,0
2178845,2043,train,5,2,20,14.0,0
1201550,2044,train,11,3,11,6.0,0
1228789,2045,train,13,0,16,30.0,0
3249228,2046,train,4,4,17,9.0,0
2170242,2050,train,10,6,9,30.0,0
1630821,2053,train,21,3,13,12.0,0
2009712,2055,train,86,3,11,4.0,0
2094515,2056,train,13,0,13,30.0,0
901415,2057,train,36,0,20,6.0,0
2635262,2058,train,14,5,21,30.0,0
2543917,2060,train,7,5,18,24.0,0
129926,2063,train,4,6,18,27.0,0
2511585,2064,train,9,0,14,30.0,0
1317906,2067,train,5,6,14,30.0,0
28696,2068,train,13,3,22,8.0,0
997480,2069,train,5,2,14,8.0,0
2651623,2071,train,15,3,10,27.0,0
278713,2072,train,14,6,12,0.0,0
2560829,2073,train,9,4,11,30.0,0
1415956,2074,train,7,0,12,30.0,0
1312596,2076,train,11,0,18,28.0,0
1086677,2077,train,5,3,13,30.0,0
2354169,2078,train,14,6,16,30.0,0
1254380,2080,train,6,6,10,8.0,0
2148784,2081,train,14,2,13,30.0,0
1720548,2082,train,17,1,9,30.0,0
140931,2085,train,14,2,9,30.0,0
3230232,2086,train,16,5,17,25.0,0
3023704,2087,train,15,0,18,7.0,0
1907607,2089,train,6,2,9,2.0,0
455035,2091,train,7,0,20,30.0,0
659909,2093,train,7,0,17,18.0,0
1769739,2094,train,72,0,13,5.0,0
3416966,2097,train,7,3,12,30.0,0
3331469,2098,train,38,3,13,28.0,0
1188813,2099,train,13,0,11,9.0,0
3107093,2101,train,11,0,18,8.0,0
501582,2103,train,10,4,12,2.0,0
3178892,2105,train,12,1,14,30.0,0
512343,2109,train,7,6,19,10.0,0
335044,2110,train,8,5,9,30.0,0
2218299,2111,train,17,6,12,21.0,0
300162,2113,train,6,1,8,24.0,0
134419,2116,train,13,6,12,7.0,0
2058713,2118,train,27,0,13,30.0,0
2799312,2119,train,20,5,13,14.0,0
2990314,2120,train,5,5,13,19.0,0
164788,2122,train,11,3,8,8.0,0
872361,2124,train,10,6,21,2.0,0
374606,2125,train,5,0,23,13.0,0
2868479,2127,train,10,0,12,28.0,0
428639,2128,train,8,4,21,30.0,0
3398449,2129,train,4,5,18,30.0,0
1306035,2130,train,39,5,15,6.0,0
2474551,2131,train,7,6,16,26.0,0
1871305,2132,train,8,6,14,28.0,0
2780038,2133,train,5,4,14,6.0,0
812023,2134,train,13,5,21,19.0,0
1915214,2135,train,10,4,15,13.0,0
1684359,2136,train,5,0,8,30.0,0
776848,2137,train,4,4,17,14.0,0
704344,2138,train,5,4,12,30.0,0
1169273,2139,train,7,1,22,30.0,0
1866082,2140,train,4,6,13,30.0,0
354180,2141,train,5,4,17,6.0,0
3001884,2143,train,20,0,16,12.0,0
2450313,2145,train,15,3,5,14.0,0
2250142,2149,train,8,1,15,30.0,0
2046274,2150,train,18,6,12,23.0,0
1008627,2151,train,13,3,8,5.0,0
1211369,2152,train,6,4,17,30.0,0
